Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount, Profit ,age,payment_method,Order Year,Order Month,Age Range
7768.0,CA-2012-169299,2012-08-24,2012-08-26,First Class,DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,97206.0,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3.0,0.2,0.72,53,Cash,2012.0,August,45-54
7769.0,CA-2014-154088,2014-11-13,2014-11-18,Standard Class,LB-16735,Larry Blacks,Consumer,United States,Tallahassee,Florida,32303.0,South,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,5.0,0.2,9.35,50,Cash,2014.0,November,45-54
7770.0,CA-2013-155978,2013-08-02,2013-08-02,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503.0,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.728,2.0,0.2,90.98,34,Credit Card,2013.0,August,25-34
7771.0,CA-2013-155978,2013-08-02,2013-08-02,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503.0,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2.0,0.0,13.79,41,Cash,2013.0,August,35-44
7772.0,CA-2013-108196,2013-11-26,2013-12-03,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2.0,0.7,-304.39,59,Credit Card,2013.0,November,55-64
7773.0,CA-2013-108196,2013-11-26,2013-12-03,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130.0,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985,5.0,0.7,"-6,599.98",64,Cash,2013.0,November,55-64
7774.0,CA-2013-108196,2013-11-26,2013-12-03,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130.0,East,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,3.0,0.2,12,39,Credit Card,2013.0,November,35-44
7775.0,CA-2013-152800,2013-04-14,2013-04-16,First Class,SP-20920,Susan Pistek,Consumer,United States,San Francisco,California,94109.0,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3.0,0.0,2.88,56,Cash,2013.0,April,55-64
7776.0,CA-2011-166961,2011-12-27,2011-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,West,OFF-AP-10001366,Office Supplies,Appliances,Staples,10.98,1.0,0.0,2.96,54,Credit Card,2011.0,December,45-54
7777.0,CA-2011-166961,2011-12-27,2011-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,West,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86,3.0,0.0,3.62,59,Credit Card,2011.0,December,55-64
7778.0,CA-2011-166961,2011-12-27,2011-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3.0,0.0,13.89,42,Credit Card,2011.0,December,35-44
7779.0,CA-2011-166961,2011-12-27,2011-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3.0,0.2,13.9,26,Debit Card,2011.0,December,25-34
7780.0,CA-2013-139381,2013-04-19,2013-04-23,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320.0,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92,4.0,0.0,55.06,39,Cash,2013.0,April,35-44
7781.0,CA-2013-139381,2013-04-19,2013-04-23,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320.0,South,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56,4.0,0.0,7.98,52,Cash,2013.0,April,45-54
7782.0,CA-2012-132136,2012-03-08,2012-03-12,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3.0,0.8,-14.57,59,Cash,2012.0,March,55-64
7783.0,CA-2013-162236,2013-11-05,2013-11-07,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,2.0,0.2,3.96,37,Debit Card,2013.0,November,35-44
7784.0,CA-2013-162236,2013-11-05,2013-11-07,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205.0,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3,10.0,0.4,-292.1,56,Debit Card,2013.0,November,55-64
7785.0,CA-2013-162236,2013-11-05,2013-11-07,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2.0,0.2,-34.76,18,Credit Card,2013.0,November,18-24
7786.0,US-2011-111353,2011-11-29,2011-12-06,Standard Class,PB-19150,Philip Brown,Consumer,United States,New York City,New York,10009.0,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,25.06,2.0,0.0,11.78,68,Cash,2011.0,November,65+
7787.0,US-2013-117037,2013-05-18,2013-05-21,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,1.0,0.8,-4.77,30,Credit Card,2013.0,May,25-34
7788.0,US-2013-117037,2013-05-18,2013-05-21,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896,3.0,0.2,2.47,43,Credit Card,2013.0,May,35-44
7789.0,US-2013-117037,2013-05-18,2013-05-21,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3.0,0.6,-10.17,52,Cash,2013.0,May,45-54
7790.0,US-2013-117037,2013-05-18,2013-05-21,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8.0,0.2,9.54,59,Debit Card,2013.0,May,55-64
7791.0,CA-2014-160801,2014-09-20,2014-09-20,Same Day,FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842,3.0,0.7,-3.39,55,Cash,2014.0,September,55-64
7792.0,CA-2013-108364,2013-12-20,2013-12-25,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,5.0,0.8,-2.88,43,Cash,2013.0,December,35-44
7793.0,CA-2014-169362,2014-10-13,2014-10-16,First Class,SP-20860,Sung Pak,Corporate,United States,Dallas,Texas,75217.0,Central,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984,2.0,0.2,-1.5,35,Debit Card,2014.0,October,35-44
7794.0,CA-2012-127481,2012-12-12,2012-12-15,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,89115.0,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,32.4,5.0,0.0,15.88,58,Cash,2012.0,December,55-64
7795.0,CA-2012-127481,2012-12-12,2012-12-15,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,89115.0,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,97.88,2.0,0.0,48.94,38,Cash,2012.0,December,35-44
7796.0,CA-2012-112711,2012-07-12,2012-07-18,Standard Class,FM-14380,Fred McMath,Consumer,United States,Amarillo,Texas,79109.0,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,307.168,4.0,0.2,30.72,39,Credit Card,2012.0,July,35-44
7797.0,US-2012-145121,2012-10-02,2012-10-06,Standard Class,MP-17965,Michael Paige,Corporate,United States,Middletown,Connecticut,6457.0,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9,5.0,0.0,13.18,38,Cash,2012.0,October,35-44
7798.0,CA-2014-166184,2014-03-25,2014-03-28,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035.0,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01,3.0,0.0,22.09,32,Cash,2014.0,March,25-34
7799.0,CA-2014-166184,2014-03-25,2014-03-28,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035.0,East,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,469.99,1.0,0.0,136.3,38,Cash,2014.0,March,35-44
7800.0,CA-2014-166184,2014-03-25,2014-03-28,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3.0,0.1,2.31,57,Credit Card,2014.0,March,55-64
7801.0,CA-2014-157413,2014-06-02,2014-06-07,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744,3.0,0.2,-77.13,24,Cash,2014.0,June,18-24
7802.0,CA-2011-143637,2011-03-24,2011-03-29,Second Class,MS-17710,Maurice Satty,Consumer,United States,Fresno,California,93727.0,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2.0,0.0,14.57,41,Cash,2011.0,March,35-44
7803.0,CA-2012-102260,2012-09-22,2012-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-LA-10003714,Office Supplies,Labels,Avery 510,12.0,4.0,0.2,4.2,36,Credit Card,2012.0,September,35-44
7804.0,CA-2012-102260,2012-09-22,2012-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,4.0,0.2,-63.01,66,Debit Card,2012.0,September,65+
7805.0,CA-2012-102260,2012-09-22,2012-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.424,1.0,0.2,-4.77,26,Credit Card,2012.0,September,25-34
7806.0,CA-2012-102260,2012-09-22,2012-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,2.816,2.0,0.2,0.32,32,Cash,2012.0,September,25-34
7807.0,CA-2012-102260,2012-09-22,2012-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204,2.0,0.7,-2.56,34,Credit Card,2012.0,September,25-34
7808.0,US-2013-137295,2013-01-08,2013-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828,7.0,0.7,-24.66,53,Debit Card,2013.0,January,45-54
7809.0,US-2013-137295,2013-01-08,2013-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604.0,South,OFF-AR-10001955,Office Supplies,Art,Newell 319,47.616,3.0,0.2,5.95,56,Cash,2013.0,January,55-64
7810.0,US-2013-137295,2013-01-08,2013-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604.0,South,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,108.784,2.0,0.2,10.88,24,Cash,2013.0,January,18-24
7811.0,CA-2013-134334,2013-02-14,2013-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,1.0,0.0,2.15,61,Cash,2013.0,February,55-64
7812.0,CA-2013-134334,2013-02-14,2013-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3.0,0.0,2.07,24,Cash,2013.0,February,18-24
7813.0,CA-2013-134334,2013-02-14,2013-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431,3.0,0.3,-47.18,56,Cash,2013.0,February,55-64
7814.0,CA-2013-134334,2013-02-14,2013-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,10.56,6.0,0.0,4.65,43,Debit Card,2013.0,February,35-44
7815.0,US-2014-109316,2014-06-09,2014-06-11,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049.0,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2.0,0.15,140.96,36,Cash,2014.0,June,35-44
7816.0,US-2014-109316,2014-06-09,2014-06-11,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049.0,West,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,17.52,2.0,0.2,-3.5,22,Cash,2014.0,June,18-24
7817.0,CA-2013-138478,2013-10-22,2013-10-27,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031.0,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22,3.0,0.0,29.44,34,Cash,2013.0,October,25-34
7818.0,CA-2013-138478,2013-10-22,2013-10-27,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031.0,West,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,35.88,6.0,0.0,17.58,31,Cash,2013.0,October,25-34
7819.0,CA-2013-138478,2013-10-22,2013-10-27,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031.0,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976,3.0,0.2,"1,644.29",49,Cash,2013.0,October,45-54
7820.0,CA-2014-150469,2014-01-27,2014-01-31,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,San Francisco,California,94109.0,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,11.84,8.0,0.0,5.68,53,Debit Card,2014.0,January,45-54
7821.0,CA-2014-152436,2014-12-09,2014-12-11,Second Class,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,2920.0,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,6.0,0.0,160.04,68,Debit Card,2014.0,December,65+
7822.0,CA-2013-169334,2013-10-22,2013-10-25,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9.0,0.2,6.98,38,Debit Card,2013.0,October,35-44
7823.0,US-2011-115413,2011-08-26,2011-09-01,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711.0,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,8.64,3.0,0.0,2.51,66,Cash,2011.0,August,65+
7824.0,US-2011-115413,2011-08-26,2011-09-01,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3.0,0.0,52.49,40,Debit Card,2011.0,August,35-44
7825.0,CA-2011-125150,2011-05-16,2011-05-23,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5.0,0.2,17.47,51,Debit Card,2011.0,May,45-54
7826.0,CA-2012-127327,2012-02-03,2012-02-07,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Rome,New York,13440.0,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882,1.0,0.1,15.15,49,Cash,2012.0,February,45-54
7827.0,CA-2014-117114,2014-11-01,2014-11-06,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768,4.0,0.2,38.16,57,Cash,2014.0,November,55-64
7828.0,CA-2014-117114,2014-11-01,2014-11-06,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912,3.0,0.2,3.22,33,Cash,2014.0,November,25-34
7829.0,CA-2012-137302,2012-04-26,2012-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936,3.0,0.2,6.39,24,Credit Card,2012.0,April,18-24
7830.0,CA-2012-137302,2012-04-26,2012-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3.0,0.0,15.48,21,Credit Card,2012.0,April,18-24
7831.0,CA-2012-137302,2012-04-26,2012-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976,3.0,0.2,39,46,Debit Card,2012.0,April,45-54
7832.0,CA-2012-137302,2012-04-26,2012-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3.0,0.2,17.62,29,Cash,2012.0,April,25-34
7833.0,CA-2013-112382,2013-05-10,2013-05-14,Standard Class,MB-18085,Mick Brown,Consumer,United States,Houston,Texas,77036.0,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136,2.0,0.2,1.91,44,Debit Card,2013.0,May,35-44
7834.0,CA-2012-128958,2012-01-24,2012-01-28,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,West Palm Beach,Florida,33407.0,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,5.0,0.2,2.13,29,Debit Card,2012.0,January,25-34
7835.0,CA-2012-106257,2012-04-13,2012-04-17,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045.0,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,2.0,0.2,-15.1,41,Debit Card,2012.0,April,35-44
7836.0,CA-2012-106257,2012-04-13,2012-04-17,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92,2.0,0.2,41.99,44,Cash,2012.0,April,35-44
7837.0,CA-2012-149083,2012-09-25,2012-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103.0,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,307.136,4.0,0.2,-11.52,44,Cash,2012.0,September,35-44
7838.0,CA-2012-149083,2012-09-25,2012-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103.0,West,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,2.0,0.0,5.8,46,Cash,2012.0,September,45-54
7839.0,CA-2012-149083,2012-09-25,2012-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103.0,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2.0,0.0,57.59,48,Debit Card,2012.0,September,45-54
7840.0,US-2011-137869,2011-03-28,2011-04-02,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315.0,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3.0,0.0,2.88,21,Cash,2011.0,March,18-24
7841.0,US-2011-137869,2011-03-28,2011-04-02,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315.0,Central,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4.0,0.0,106.62,38,Credit Card,2011.0,March,35-44
7842.0,CA-2013-116603,2013-07-18,2013-07-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10024.0,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2.0,0.0,13.79,43,Credit Card,2013.0,July,35-44
7843.0,CA-2011-158470,2011-04-19,2011-04-23,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3.0,0.0,26.7,61,Credit Card,2011.0,April,55-64
7844.0,CA-2011-158470,2011-04-19,2011-04-23,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,71.28,11.0,0.0,34.21,30,Cash,2011.0,April,25-34
7845.0,US-2014-123834,2014-07-22,2014-07-26,Standard Class,GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,78577.0,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404,4.0,0.3,-21.33,43,Credit Card,2014.0,July,35-44
7846.0,CA-2012-125976,2012-09-27,2012-10-02,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,154.9,5.0,0.0,69.71,40,Cash,2012.0,September,35-44
7847.0,CA-2012-125976,2012-09-27,2012-10-02,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88,12.0,0.0,561.56,23,Cash,2012.0,September,18-24
7848.0,CA-2013-128706,2013-02-27,2013-03-03,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070.0,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2.0,0.6,-6.88,57,Cash,2013.0,February,55-64
7849.0,CA-2013-104311,2013-05-03,2013-05-07,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061.0,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,18.936,3.0,0.2,-3.79,44,Credit Card,2013.0,May,35-44
7850.0,CA-2013-104311,2013-05-03,2013-05-07,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061.0,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3.0,0.2,-3.17,46,Credit Card,2013.0,May,45-54
7851.0,CA-2013-104311,2013-05-03,2013-05-07,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061.0,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,2.0,0.2,1.76,40,Credit Card,2013.0,May,35-44
7852.0,CA-2011-169649,2011-12-09,2011-12-15,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,8.448,2.0,0.2,2.96,50,Debit Card,2011.0,December,45-54
7853.0,CA-2011-169649,2011-12-09,2011-12-15,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388,2.0,0.8,-53.01,35,Credit Card,2011.0,December,35-44
7854.0,CA-2012-144890,2012-12-25,2012-12-29,Standard Class,SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,90049.0,West,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,9.96,2.0,0.0,4.88,49,Credit Card,2012.0,December,45-54
7855.0,CA-2014-135587,2014-12-08,2014-12-13,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401.0,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64,4.0,0.0,89.78,37,Cash,2014.0,December,35-44
7856.0,CA-2014-135587,2014-12-08,2014-12-13,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401.0,South,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52.0,4.0,0.0,23.4,22,Debit Card,2014.0,December,18-24
7857.0,CA-2011-103429,2011-05-30,2011-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2.0,0.2,8.95,52,Cash,2011.0,May,45-54
7858.0,CA-2011-103429,2011-05-30,2011-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,464.0,5.0,0.0,134.56,48,Cash,2011.0,May,45-54
7859.0,CA-2011-103429,2011-05-30,2011-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024.0,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95,3.0,0.0,77.86,34,Debit Card,2011.0,May,25-34
7860.0,CA-2011-103429,2011-05-30,2011-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024.0,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,4.0,0.0,17.98,42,Cash,2011.0,May,35-44
